SLUR RATE,PROP CON,TR PRESS
100.7,1.7,8063.0
100.9,1.7,8087.0
100.9,1.7,8079.0
100.9,1.7,8087.0
100.8,1.8,8091.0
100.8,1.8,8075.0
100.9,1.7,8084.0
100.6,1.8,8097.0
100.5,1.8,8086.0
100.7,1.7,8083.0
100.6,1.7,8093.0
100.6,1.7,8078.0
100.6,1.7,8096.0
100.6,1.8,8104.0
100.4,1.8,8099.0
100.5,1.7,8087.0
100.5,1.7,8083.0
100.4,1.8,8099.0
100.4,1.7,8105.0
100.6,1.7,8091.0
100.6,1.7,8101.0
100.6,1.7,8086.0
100.8,1.7,8085.0
100.8,1.7,8103.0
100.8,1.7,8084.0
100.7,1.7,8103.0
100.8,1.7,8107.0
100.8,1.8,8094.0
100.8,1.7,8098.0
100.7,1.7,8094.0
100.8,1.7,8097.0
100.9,1.7,8104.0
100.8,1.7,8104.0
100.8,1.7,8089.0
100.9,1.7,8092.0
101.0,1.7,8094.0
101.2,1.7,8102.0
101.2,1.7,8092.0
101.2,1.8,8095.0
101.0,1.8,8101.0
100.9,1.7,8093.0
100.9,1.7,8087.0
100.9,1.8,8110.0
100.9,1.8,8092.0
100.9,1.7,8109.0
100.6,1.8,8103.0
100.5,1.8,8088.0
100.6,1.7,8102.0
100.6,1.7,8093.0
100.7,1.7,8113.0
100.6,1.7,8112.0
100.5,1.7,8094.0
100.5,1.7,8099.0
100.6,1.8,8083.0
100.5,1.7,8101.0
100.6,1.7,8119.0
100.5,1.8,8101.0
100.6,1.7,8111.0
100.5,1.8,8107.0
100.4,1.7,8103.0
100.5,1.7,8104.0
100.6,1.7,8101.0
100.5,1.8,8106.0
100.3,1.8,8114.0
100.3,1.7,8152.5
100.4,1.7,8127.5
100.6,1.7,8125.0
100.6,1.7,8125.0
100.4,1.8,8153.5
100.4,1.7,8127.5
100.3,1.7,8152.5
100.4,1.7,8127.5
100.4,1.7,8127.5
100.3,1.7,8152.5
100.3,1.7,8152.5
100.2,1.7,8135.5
100.1,1.7,8103.0
100.2,1.7,8135.5
100.3,1.7,8152.5
100.5,1.7,8076.0
100.4,1.8,8125.0
100.5,1.7,8076.0
100.5,1.8,8146.5
100.5,1.7,8076.0
100.5,1.7,8076.0
100.5,1.7,8076.0
100.3,1.8,8153.0
100.4,1.8,8148.5
100.4,1.7,8140.0
100.4,1.8,8148.5
100.4,1.7,8140.0
100.6,1.7,8125.0
100.5,1.7,8076.0
100.6,1.7,8125.0
100.7,1.7,8136.5
100.7,1.7,8136.5
100.6,1.7,8125.0
100.5,1.8,8146.5
100.5,1.7,8076.0
100.7,1.7,8136.5
100.6,1.8,8129.0
100.7,1.7,8136.5
100.7,1.7,8136.5
100.7,1.7,8136.5
100.7,1.7,8136.5
100.7,1.7,8136.5
100.6,1.8,8129.0
100.6,1.7,8125.0
100.5,1.7,8076.0
100.4,1.8,8133.0
100.4,1.7,8140.0
100.6,1.7,8125.0
100.3,1.8,8153.0
100.3,1.7,8158.0
100.4,1.7,8127.5
100.4,1.7,8127.5
100.5,1.7,8076.0
100.6,1.7,8125.0
100.5,1.7,8076.0
100.4,1.8,8133.0
100.4,1.7,8127.5
100.5,1.7,8076.0
100.3,1.7,8158.0
100.2,1.8,8145.5
100.2,1.8,8145.5
100.4,1.7,8127.5
100.5,1.7,8076.0
100.5,1.7,8076.0
100.5,1.7,8076.0
100.7,1.7,8136.5
100.7,1.7,8136.5
100.8,1.7,8112.0
100.7,1.8,8161.0
100.9,1.7,8089.5
100.7,1.8,8113.0
100.7,1.7,8114.0
100.8,1.7,8113.0
100.7,1.7,8106.0
100.6,1.8,8123.0
100.5,1.7,8109.0
100.6,1.7,8123.0
100.5,1.8,8119.0
100.5,1.8,8122.0
100.5,1.7,8130.0
100.5,1.7,8130.0
100.5,1.7,8117.0
100.5,1.8,8123.0
100.4,1.8,8133.0
100.5,1.7,8134.0
100.4,1.8,8142.0
100.5,1.7,8128.0
100.3,1.8,8126.0
100.4,1.7,8121.0
100.4,1.7,8134.0
100.4,1.7,8146.0
100.3,1.7,8140.0
100.1,1.8,8130.0
100.1,1.8,8140.0
100.2,1.7,8133.0
100.2,1.7,8136.0
100.1,1.7,8138.0
100.0,1.8,8121.0
100.0,1.7,8140.0
100.1,1.7,8127.0
100.1,1.8,8128.0
100.2,1.7,8136.0
100.2,1.8,8123.0
100.2,1.7,8134.0
100.1,1.7,8138.0
100.1,1.7,8131.0
100.2,1.7,8121.0
100.4,1.7,8124.0
100.4,1.7,8140.0
100.4,1.7,8134.0
100.5,1.7,8124.0
100.4,1.8,8114.0
100.3,1.8,8124.0
100.2,1.8,8124.0
100.3,1.7,8132.0
100.2,1.8,8130.0
100.1,1.8,8118.0
100.1,1.7,8133.0
100.0,1.7,8123.0
99.9,1.8,8115.0
100.1,1.7,8138.0
100.1,1.7,8118.0
100.0,1.8,8130.0
100.1,1.7,8134.0
100.2,1.7,8119.0
100.1,1.8,8130.0
100.2,1.7,8135.0
100.1,1.7,8123.0
100.1,1.8,8134.0
100.1,1.7,8114.0
100.2,1.7,8135.0
100.3,1.7,8136.0
100.4,1.7,8128.0
100.3,1.8,8135.0
100.2,1.7,8118.0
100.1,1.7,8130.0
100.2,1.8,8133.0
100.2,1.7,8131.0
100.2,1.8,8136.0
100.2,1.8,8139.0
100.3,1.7,8129.0
100.4,1.7,8142.0
100.3,1.7,8137.0
100.5,1.7,8113.0
100.5,1.8,8131.0
100.6,1.7,8134.0
100.5,1.8,8138.0
100.4,1.8,8143.0
100.3,1.8,8130.0
100.3,1.8,8119.0
100.3,1.8,8128.0
100.3,1.7,8134.0
100.4,1.7,8128.0
100.4,1.7,8122.0
100.4,1.7,8129.0
100.4,1.7,8131.0
100.4,1.7,8127.0
100.3,1.7,8129.0
100.3,1.8,8127.0
100.4,1.7,8130.0
100.4,1.7,8134.0
100.4,1.7,8140.0
100.3,1.7,8123.0
100.4,1.7,8136.0
100.4,1.8,8118.0
100.3,1.8,8136.0
100.6,1.7,8139.0
100.6,1.7,8117.0
100.3,1.8,8127.0
100.3,1.7,8128.0
100.3,1.7,8138.0
100.4,1.8,8136.0
100.3,1.7,8129.0
100.3,1.8,8138.0
100.2,1.7,8138.0
100.3,1.7,8129.0
100.2,1.7,8150.0
100.2,1.7,8129.0
100.1,1.7,8136.0
100.1,1.8,8131.0
100.1,1.7,8120.0
100.1,1.7,8134.0
100.1,1.7,8129.0
100.2,1.7,8135.0
100.3,1.7,8136.0
100.3,1.7,8151.0
100.1,1.8,8127.0
100.3,1.7,8141.0
100.2,1.8,8146.0
100.2,1.8,8136.0
100.1,1.8,8137.0
100.0,1.7,8133.0
100.1,1.7,8133.0
100.2,1.7,8140.0
100.2,1.7,8140.0
100.3,1.8,8155.0
100.4,1.7,8124.0
100.3,1.8,8130.0
100.3,1.7,8144.0
100.3,1.7,8132.0
100.3,1.8,8141.0
100.4,1.7,8138.0
100.5,1.7,8137.0
100.4,1.7,8139.0
100.4,1.7,8128.0
100.4,1.7,8133.0
100.3,1.8,8142.0
100.1,1.7,8146.0
100.3,1.7,8138.0
100.2,1.8,8148.0
100.1,1.8,8130.0
100.2,1.7,8133.0
100.3,1.7,8134.0
100.1,1.8,8149.0
100.2,1.7,8147.0
100.2,1.7,8137.0
100.2,1.7,8137.0
100.3,1.7,8146.0
100.4,1.7,8132.0
100.2,1.8,8139.0
100.2,1.7,8151.0
100.1,1.7,8131.0
100.2,1.7,8149.0
100.3,1.7,8137.0
100.4,1.7,8141.0
100.3,1.7,8152.0
100.5,1.7,8150.0
100.5,1.8,8151.0
100.5,1.7,8152.0
100.5,1.7,8139.0
100.7,1.7,8162.0
100.8,1.7,8140.0
100.9,1.7,8149.0
100.9,1.7,8142.0
101.0,1.7,8138.0
100.9,1.8,8154.0
100.9,1.7,8146.0
100.6,1.8,8147.0
100.5,1.8,8152.0
100.4,1.8,8152.0
100.4,1.7,8164.0
100.5,1.7,8162.0
100.5,1.7,8140.0
100.6,1.7,8137.0
100.5,1.7,8148.0
100.7,1.7,8157.0
100.5,1.7,8159.0
100.7,1.7,8143.0
100.6,1.7,8129.0
100.4,1.8,8151.0
100.4,1.7,8144.0
100.2,1.8,8157.0
100.3,1.7,8146.0
100.3,1.7,8129.0
100.2,1.8,8149.0
100.1,1.7,8140.0
100.2,1.7,8149.0
100.2,1.7,8142.0
100.2,1.7,8130.0
100.2,1.7,8143.0
100.4,1.7,8136.0
100.2,1.8,8145.0
100.1,1.7,8138.0
100.1,1.8,8148.0
100.2,1.7,8136.0
100.1,1.7,8144.0
100.1,1.7,8149.0
100.3,1.7,8139.0
100.3,1.7,8158.0
100.4,1.7,8152.0
100.3,1.7,8148.0
100.4,1.7,8146.0
100.2,1.8,8138.0
100.2,1.7,8159.0
100.1,1.7,8152.0
100.2,1.7,8156.0
100.4,1.7,8160.0
100.4,1.8,8145.0
100.3,1.7,8159.0
100.3,1.7,8155.0
100.2,1.7,8151.0
100.3,1.7,8157.0
100.3,1.8,8141.0
100.3,1.8,8148.0
100.1,1.8,8150.0
100.1,1.7,8124.0
100.1,1.7,8153.0
100.2,1.7,8160.0
100.3,1.7,8156.0
100.3,1.7,8151.0
100.4,1.7,8139.0
100.4,1.8,8155.0
100.6,1.7,8156.0
100.6,1.7,8152.0
100.6,1.8,8147.0
100.5,1.7,8130.0
100.5,1.7,8132.0
100.4,1.8,8152.0
100.4,1.8,8152.0
100.3,1.7,8151.0
100.3,1.8,8135.0
100.4,1.7,8134.0
100.3,1.8,8148.0
100.4,1.7,8146.0
100.3,1.7,8132.0
100.3,1.7,8155.0
100.4,1.7,8160.0
100.4,1.7,8147.0
100.5,1.8,8151.0
100.3,1.8,8127.0
100.4,1.7,8148.0
100.4,1.7,8150.0
100.5,1.7,8147.0
100.5,1.7,8156.0
100.4,1.7,8142.0
100.6,1.7,8153.0
100.7,1.8,8163.0
100.7,1.7,8160.0
100.8,1.7,8157.0
100.8,1.8,8148.0
100.9,1.7,8155.0
100.9,1.8,8157.0
100.9,1.8,8171.0
100.9,1.8,8147.0
100.8,1.8,8166.0
100.7,1.8,8154.0
100.8,1.8,8160.0
100.8,1.8,8165.0
100.8,1.8,8150.0
100.8,1.7,8162.0
100.7,1.8,8163.0
100.6,1.8,8155.0
100.8,1.7,8164.0
100.8,1.8,8143.0
100.9,1.7,8158.0
100.9,1.8,8167.0
100.9,1.8,8152.0
100.8,1.8,8165.0
100.7,1.8,8158.0
100.8,1.8,8152.0
101.0,1.7,8162.0
100.9,1.8,8150.0
101.0,1.7,8154.0
100.8,1.8,8160.0
100.8,1.8,8157.0
100.9,1.8,8163.0
101.0,1.8,8154.0
100.9,1.8,8157.0
100.9,1.8,8158.0
100.6,1.8,8162.0
100.6,1.8,8162.0
100.7,1.8,8159.0
100.6,1.8,8154.0
100.4,1.8,8158.0
100.4,1.7,8168.0
100.4,1.8,8147.0
100.6,1.7,8159.0
100.6,1.8,8155.0
100.5,1.8,8161.0
100.3,1.8,8176.0
100.2,1.8,8160.0
100.1,1.8,8160.0
100.0,1.8,8167.0
100.3,1.8,8163.0
100.2,1.8,8160.0
100.2,1.8,8163.0
100.2,1.8,8176.0
100.3,1.7,8172.0
100.3,1.8,8158.0
100.1,1.8,8170.0
100.1,1.8,8159.0
100.2,1.7,8167.0
100.2,1.8,8176.0
100.2,1.8,8168.0
100.4,1.7,8167.0
100.5,1.8,8163.0
100.5,1.7,8165.0
100.5,1.8,8169.0
100.5,1.8,8186.0
100.5,1.8,8162.0
100.4,1.8,8169.0
100.4,1.8,8170.0
100.2,1.8,8161.0
100.2,1.7,8180.0
100.3,1.8,8157.0
100.1,1.8,8169.0
100.0,1.8,8172.0
99.9,1.8,8161.0
99.9,1.8,8173.0
99.9,1.8,8169.0
99.8,1.8,8164.0
99.9,1.7,8191.0
100.0,1.8,8166.0
100.0,1.8,8166.0
100.0,1.8,8165.0
100.0,1.8,8169.0
100.0,1.8,8176.0
99.8,1.8,8178.0
99.9,1.7,8167.0
100.0,1.8,8171.0
100.2,1.8,8158.0
100.2,1.8,8154.0
100.1,1.8,8170.0
100.0,1.8,8168.0
100.1,1.8,8182.0
100.0,1.8,8165.0
99.9,1.8,8169.0
99.7,1.8,8174.0
99.7,1.8,8161.0
99.8,1.7,8166.0
99.8,1.8,8175.0
99.8,1.8,8174.0
99.8,1.8,8174.0
99.8,1.8,8180.0
99.8,1.8,8166.0
99.6,1.8,8180.0
99.7,1.8,8178.0
99.8,1.8,8172.0
99.9,1.8,8171.0
99.9,1.8,8170.0
99.7,1.8,8178.0
99.8,1.7,8190.0
99.8,1.8,8175.0
100.0,1.8,8192.0
100.0,1.8,8173.0
100.1,1.7,8185.0
100.1,1.8,8186.0
100.1,1.8,8182.0
100.3,1.7,8182.0
100.3,1.8,8176.0
100.3,1.8,8168.0
100.2,1.8,8173.0
100.1,1.8,8186.0
100.1,1.8,8170.0
100.1,1.8,8186.0
100.0,1.8,8184.0
100.0,1.8,8176.0
99.9,1.8,8189.0
99.8,1.8,8173.0
99.8,1.8,8183.0
99.7,1.8,8180.0
99.8,1.8,8171.0
99.8,1.8,8192.0
99.8,1.8,8174.0
99.9,1.8,8175.0
100.0,1.8,8185.0
100.0,1.8,8169.0
100.1,1.8,8187.0
100.1,1.8,8180.0
100.1,1.8,8172.0
100.0,1.8,8178.0
100.1,1.8,8182.0
100.1,1.8,8188.0
100.0,1.8,8188.0
99.8,1.8,8173.0
99.9,1.8,8191.0
99.8,1.8,8192.0
99.9,1.8,8185.0
100.0,1.8,8186.0
100.1,2.0,8181.0
100.2,2.0,8190.0
100.1,2.0,8180.0
100.2,2.0,8189.0
100.3,2.0,8197.0
100.3,2.0,8195.0
100.2,2.0,8178.0
100.2,2.0,8193.0
100.2,2.0,8194.0
100.1,2.0,8177.0
99.9,2.0,8199.0
100.0,2.0,8200.0
99.9,2.0,8202.0
99.9,2.0,8204.0
99.8,2.0,8186.0
99.7,2.0,8190.0
99.7,2.0,8188.0
99.8,2.0,8197.0
99.7,2.0,8192.0
99.9,2.0,8191.0
99.9,2.0,8174.0
100.0,2.0,8194.0
100.1,2.0,8188.0
100.2,2.0,8200.0
100.2,2.0,8187.0
100.0,2.0,8197.0
99.9,2.0,8204.0
99.9,2.0,8183.0
99.9,2.0,8188.0
99.9,2.0,8204.0
100.0,2.0,8179.0
99.9,2.0,8197.0
99.9,2.0,8189.0
99.8,2.0,8164.0
99.9,2.0,8194.0
100.0,2.0,8185.0
100.0,2.0,8194.0
100.0,2.0,8196.0
100.1,2.0,8180.0
100.0,2.0,8185.0
99.8,2.0,8181.0
99.7,2.0,8182.0
99.6,2.0,8199.0
99.7,2.0,8171.0
99.8,2.0,8196.0
99.9,2.0,8197.0
100.2,2.0,8177.0
100.3,2.0,8186.0
100.3,2.0,8189.0
100.3,2.0,8195.0
100.1,2.0,8196.0
100.1,2.0,8179.0
100.1,2.0,8175.0
100.1,2.0,8196.0
100.2,2.0,8205.0
100.2,2.0,8189.0
100.1,2.0,8198.0
100.0,2.0,8177.0
100.0,2.0,8188.0
99.9,2.0,8193.0
99.9,2.0,8197.0
100.0,2.0,8194.0
100.0,2.0,8176.0
100.1,2.0,8183.0
100.0,2.0,8197.0
100.3,2.0,8181.0
100.2,2.0,8199.0
100.2,2.0,8190.0
100.2,2.0,8179.0
100.1,2.0,8201.0
100.0,2.0,8178.0
100.0,2.0,8175.0
100.1,2.0,8185.0
100.0,2.0,8190.0
100.1,2.0,8190.0
100.1,2.0,8195.0
99.9,2.0,8178.0
100.0,2.0,8183.0
99.9,2.0,8177.0
100.1,2.0,8195.0
100.1,2.0,8185.0
100.1,2.0,8180.0
100.1,2.0,8185.0
100.1,2.0,8191.0
99.9,2.0,8181.0
99.7,2.0,8182.0
99.8,2.0,8183.0
100.0,2.0,8181.0
99.9,2.0,8201.0
99.8,2.0,8182.0
100.0,2.0,8193.0
100.2,2.0,8187.0
100.3,2.0,8184.0
100.2,2.0,8193.0
100.1,2.0,8182.0
99.9,2.0,8193.0
99.8,2.0,8201.0
99.8,2.0,8192.0
99.9,2.0,8209.0
99.7,2.0,8188.0
99.8,2.0,8186.0
99.7,2.0,8199.0
99.8,2.0,8196.0
99.8,2.0,8204.0
99.9,2.0,8194.0
99.8,2.0,8192.0
100.0,2.0,8199.0
100.1,2.0,8194.0
100.4,2.0,8185.0
100.2,2.0,8195.0
100.2,2.0,8203.0
100.2,2.0,8184.0
100.2,2.0,8198.0
100.2,2.0,8183.0
100.2,2.0,8180.0
100.2,2.0,8186.0
100.3,2.0,8196.0
100.4,2.0,8194.0
100.4,2.0,8181.0
100.4,2.0,8185.0
100.3,2.0,8205.0
100.4,2.0,8183.0
100.3,2.0,8195.0
100.4,2.0,8189.0
100.2,2.0,8181.0
100.3,2.0,8196.0
100.3,2.0,8188.0
100.3,2.0,8189.0
100.2,2.0,8203.0
100.1,2.0,8191.0
100.3,2.0,8190.0
100.2,2.0,8190.0
100.2,2.0,8184.0
100.2,2.0,8187.0
100.3,2.0,8206.0
100.4,2.0,8185.0
100.4,2.0,8192.0
100.4,2.0,8176.0
100.4,2.0,8190.0
100.3,2.0,8198.0
100.3,2.0,8193.0
100.4,2.0,8193.0
100.3,2.0,8195.0
100.3,2.0,8180.0
100.2,2.0,8204.0
100.2,2.0,8191.0
100.2,2.0,8208.0
100.3,2.0,8207.0
100.3,2.0,8197.0
100.3,2.0,8205.0
100.2,2.0,8204.0
100.3,2.0,8192.0
100.4,2.0,8211.0
100.3,2.0,8214.0
100.4,2.0,8202.0
100.5,2.0,8207.0
100.5,2.0,8193.0
100.6,2.0,8206.0
100.6,2.0,8206.0
100.6,2.0,8206.0
100.4,2.0,8211.0
100.3,2.0,8196.0
100.3,2.0,8197.0
100.2,2.0,8208.0
100.3,2.0,8208.0
100.3,2.0,8204.0
100.4,2.0,8206.0
100.3,2.0,8202.0
100.2,2.0,8201.0
100.1,2.0,8210.0
100.1,2.0,8193.0
100.1,2.0,8221.0
100.1,2.0,8208.0
100.4,2.0,8210.0
100.5,2.0,8206.0
100.6,2.0,8208.0
100.5,2.0,8215.0
100.5,2.0,8202.0
100.6,2.0,8197.0
100.8,2.0,8210.0
100.8,2.0,8205.0
100.8,2.0,8203.0
100.7,2.0,8212.0
100.6,2.0,8199.0
100.5,2.0,8204.0
100.4,2.0,8208.0
100.5,2.0,8210.0
100.6,2.0,8206.0
100.8,2.0,8218.0
100.7,2.0,8212.0
100.5,2.0,8226.0
100.5,2.0,8216.0
100.4,2.0,8201.0
100.5,2.0,8219.0
100.4,2.0,8219.0
100.4,2.0,8231.0
100.5,2.0,8222.0
100.3,2.0,8216.0
100.4,2.0,8220.0
100.3,2.0,8214.0
100.2,2.0,8235.0
100.2,2.0,8230.0
100.2,2.0,8211.0
100.4,2.0,8224.0
100.4,2.0,8219.0
100.3,2.0,8227.0
100.4,2.0,8229.0
100.3,2.0,8210.0
100.5,2.0,8216.0
100.4,2.0,8230.0
100.4,2.0,8222.0
100.4,2.0,8229.0
100.3,2.0,8219.0
100.3,2.0,8234.0
100.3,2.0,8229.0
100.4,2.0,8220.0
100.4,2.0,8226.0
100.2,2.0,8213.0
100.2,2.0,8222.0
100.2,2.0,8233.0
100.4,2.0,8235.0
100.2,2.0,8218.0
100.3,2.0,8217.0
100.1,2.0,8207.0
100.2,2.0,8213.0
100.2,2.0,8231.0
100.3,2.0,8219.0
100.2,2.0,8223.0
100.2,2.0,8221.0
100.2,2.0,8201.0
100.3,2.0,8222.0
100.4,2.0,8221.0
100.3,2.0,8225.0
100.4,2.0,8231.0
100.6,2.0,8209.0
100.6,2.0,8219.0
100.4,2.0,8210.0
100.5,2.0,8222.0
100.5,2.0,8229.0
100.5,2.0,8205.0
100.4,2.0,8217.0
100.4,2.0,8232.0
100.4,2.0,8224.0
100.4,2.0,8222.0
100.5,2.0,8225.0
100.5,2.0,8216.0
100.7,2.0,8232.0
100.5,2.0,8229.0
100.4,2.0,8203.0
100.5,2.0,8231.0
100.3,2.0,8233.0
100.3,2.0,8240.0
100.4,2.0,8240.0
100.5,2.0,8224.0
100.5,2.0,8230.0
100.6,2.0,8222.0
100.7,2.0,8229.0
100.8,2.0,8246.0
100.6,2.0,8221.0
100.7,2.0,8220.0
100.8,2.0,8220.0
100.8,2.0,8220.0
100.7,2.0,8234.0
100.7,2.0,8218.0
100.7,2.0,8222.0
100.7,2.0,8230.0
100.7,2.0,8236.0
100.8,2.0,8217.0
100.7,2.0,8221.0
100.6,2.0,8227.0
100.8,2.0,8230.0
100.8,2.0,8220.0
100.7,2.0,8227.0
100.7,2.0,8222.0
100.6,2.0,8220.0
100.5,2.0,8222.0
100.4,2.0,8220.0
100.2,2.0,8217.0
100.2,2.0,8224.0
100.3,2.0,8228.0
100.3,2.0,8216.0
100.3,2.0,8239.0
100.2,2.0,8218.0
100.2,2.0,8213.0
100.3,2.0,8228.0
100.3,2.0,8217.0
100.3,2.0,8230.0
100.3,2.0,8226.0
100.4,2.0,8228.0
100.3,2.0,8232.0
100.2,2.0,8216.0
100.2,2.0,8231.0
100.2,2.0,8219.0
100.2,2.0,8227.0
100.0,2.0,8247.0
100.0,2.0,8221.0
100.1,2.0,8224.0
100.1,2.0,8221.0
100.3,2.0,8228.0
100.2,2.0,8234.0
100.1,2.0,8224.0
100.1,2.0,8223.0
100.0,2.0,8231.0
100.1,2.0,8240.0
100.3,2.0,8226.0
100.4,2.0,8233.0
100.2,2.0,8230.0
100.3,2.0,8223.0
100.3,2.0,8238.0
100.2,2.0,8229.0
100.3,2.0,8224.0
100.2,2.0,8227.0
100.4,2.0,8219.0
100.4,2.0,8240.0
100.4,2.0,8217.0
100.4,2.0,8216.0
100.3,2.0,8229.0
100.5,2.0,8226.0
100.5,2.0,8240.0
100.3,2.0,8225.0
100.4,2.0,8216.0
100.5,2.0,8219.0
100.5,2.0,8222.0
100.5,2.0,8223.0
100.5,2.0,8224.0
100.7,2.0,8228.0
100.6,2.0,8216.0
100.6,2.0,8234.0
100.5,2.0,8218.0
100.4,2.0,8224.0
100.4,2.0,8231.0
100.5,2.0,8233.0
100.4,2.0,8232.0
100.3,2.0,8221.0
100.2,2.0,8229.0
100.2,2.0,8242.0
100.3,2.0,8232.0
100.3,2.0,8237.0
100.3,2.0,8229.0
100.4,2.0,8213.0
100.1,2.0,8235.0
100.2,2.0,8237.0
100.3,2.0,8239.0
100.2,2.0,8233.0
100.1,2.0,8226.0
100.1,2.0,8230.0
100.2,2.0,8231.0
100.2,2.0,8231.0
100.0,2.0,8235.0
100.0,2.0,8233.0
100.0,2.0,8245.0
100.1,2.0,8237.0
100.2,2.0,8228.0
100.2,2.0,8219.0
100.1,2.0,8232.0
100.1,2.0,8245.0
100.1,2.0,8236.0
100.0,2.0,8240.0
99.9,2.0,8226.0
100.0,2.0,8233.0
99.9,2.0,8237.0
100.0,2.0,8231.0
99.8,2.0,8238.0
99.7,2.0,8224.0
99.7,2.0,8237.0
99.6,2.0,8232.0
99.6,2.0,8230.0
99.7,2.0,8236.0
99.7,2.0,8224.0
99.7,2.0,8231.0
99.7,2.0,8235.0
99.6,2.0,8221.0
99.5,2.0,8231.0
99.6,2.0,8222.0
99.5,2.0,8229.0
99.5,2.0,8225.0
99.5,2.0,8217.0
99.7,2.0,8231.0
99.7,2.0,8227.0
99.9,2.0,8233.0
99.9,2.0,8226.0
99.7,2.0,8232.0
99.7,2.0,8229.0
99.8,2.0,8231.0
99.8,2.0,8230.0
99.8,2.0,8225.0
99.7,2.0,8227.0
99.6,2.0,8233.0
99.7,2.0,8229.0
99.4,2.0,8228.0
99.4,2.0,8223.0
99.6,2.0,8236.0
99.6,2.0,8240.0
99.6,2.0,8232.0
99.6,2.0,8235.0
99.6,2.0,8228.0
99.6,2.0,8246.0
99.5,2.0,8245.0
99.7,2.0,8235.0
99.6,2.0,8224.0
99.6,2.0,8217.0
99.6,2.0,8235.0
99.6,2.0,8237.0
99.6,2.0,8240.0
99.7,2.0,8220.0
99.5,2.0,8221.0
99.6,2.0,8232.0
99.7,2.0,8239.0
99.7,2.0,8230.0
99.6,2.0,8232.0
99.7,2.0,8228.0
99.7,2.0,8233.0
99.8,2.0,8223.0
99.7,2.0,8225.0
99.9,2.0,8216.0
99.9,2.0,8222.0
99.8,2.0,8240.0
99.9,2.0,8231.0
99.8,2.0,8230.0
99.8,2.0,8224.0
99.9,2.0,8224.0
99.7,2.0,8239.0
99.6,2.0,8230.0
99.6,2.0,8233.0
99.6,2.0,8227.0
99.7,2.0,8220.0
99.8,2.0,8234.0
99.8,2.0,8227.0
99.9,2.0,8241.0
100.0,2.0,8241.0
99.8,2.0,8235.0
99.9,2.0,8239.0
99.9,2.0,8234.0
100.0,2.0,8245.0
100.1,2.0,8247.0
100.1,2.0,8251.0
100.1,2.0,8236.0
100.1,2.0,8237.0
100.0,2.0,8249.0
100.0,2.0,8245.0
99.9,2.0,8256.0
99.9,2.0,8243.0
100.0,2.0,8244.0
100.0,2.0,8248.0
100.1,2.0,8237.0
100.2,2.0,8251.0
100.1,2.0,8243.0
100.1,2.0,8239.0
100.2,2.0,8256.0
100.3,2.0,8245.0
100.4,2.0,8241.0
100.5,2.0,8233.0
100.5,2.0,8238.0
100.5,2.0,8251.0
100.4,2.0,8251.0
100.5,2.0,8242.0
100.5,2.0,8229.0
100.5,2.0,8245.0
100.6,2.0,8251.0
100.5,2.0,8248.0
100.6,2.0,8241.0
100.5,2.0,8234.0
100.5,2.0,8239.0
100.3,2.0,8239.0
100.1,2.0,8240.0
100.1,2.0,8238.0
100.0,2.0,8228.0
100.0,2.0,8246.0
100.0,2.0,8241.0
100.1,2.0,8237.0
100.1,2.0,8243.0
99.8,2.0,8243.0
99.8,2.0,8245.0
99.8,2.0,8243.0
99.9,2.0,8243.0
99.9,2.0,8236.0
100.0,2.0,8242.0
100.0,2.0,8249.0
100.1,2.0,8246.0
100.2,2.0,8247.0
100.0,2.0,8236.0
100.1,2.0,8237.0
100.1,2.0,8252.0
100.2,2.0,8247.0
100.2,2.0,8239.0
100.3,2.0,8248.0
100.3,2.0,8249.0
100.3,2.0,8250.0
100.3,2.0,8238.0
100.3,2.0,8248.0
100.3,2.0,8247.0
100.1,2.0,8248.0
100.1,2.0,8245.0
100.2,2.0,8237.0
100.2,2.0,8246.0
100.3,2.0,8245.0
100.3,2.0,8248.0
100.1,2.0,8237.0
100.2,2.0,8233.0
100.1,2.0,8248.0
100.0,2.0,8244.0
99.8,2.0,8252.0
100.0,2.0,8249.0
99.9,2.0,8232.0
99.9,2.0,8241.0
99.8,2.0,8237.0
100.0,2.0,8247.0
100.1,2.0,8242.0
100.0,2.0,8236.0
99.9,2.0,8243.0
99.9,2.0,8242.0
100.0,2.0,8241.0
100.0,2.0,8226.0
99.9,2.0,8238.0
100.0,2.0,8242.0
100.0,2.0,8241.0
100.0,2.0,8234.0
100.2,2.0,8229.0
100.1,2.0,8244.0
100.3,2.0,8241.0
100.2,2.0,8238.0
100.3,2.0,8244.0
100.3,2.0,8230.0
100.2,2.0,8238.0
100.3,2.0,8233.0
100.2,2.0,8228.0
100.1,2.0,8246.0
100.0,2.0,8231.0
100.0,2.0,8243.0
100.1,2.0,8233.0
100.3,2.0,8225.0
100.3,2.0,8244.0
100.4,2.0,8252.0
100.5,2.0,8249.0
100.6,2.0,8241.0
100.8,2.0,8239.0
100.7,2.0,8229.0
100.6,2.0,8237.0
100.5,2.0,8249.0
100.3,2.0,8244.0
100.4,2.0,8226.0
100.4,2.0,8232.0
100.4,2.0,8241.0
100.4,2.0,8246.0
100.5,2.0,8238.0
100.6,2.0,8240.0
100.7,2.0,8242.0
100.8,2.0,8242.0
100.7,2.0,8244.0
100.5,2.0,8226.0
100.4,2.0,8242.0
100.5,2.0,8248.0
